lotid,slotid,shot_x,shot_y,item,value
E64217,17,1,3,misalign_-20,99999
E64217,17,1,3,misalign_-30,99999
E39923,24,4,1,misalign_30,99999
E39923,24,4,1,misalign_20,99999
E39923,24,4,1,misalign_10,89
E39923,24,4,1,misalign_0,68
E39923,24,4,1,misalign_-10,52
E39923,24,4,1,misalign_-20,50
E39923,24,4,1,misalign_-30,99999
E43313,15,2,2,misalign_30,99999
E43313,15,2,2,misalign_20,99999
E43313,15,2,2,misalign_10,33
E43313,15,2,2,misalign_0,91
E43313,15,2,2,misalign_-10,13
E43313,15,2,2,misalign_-20,99999
E43313,15,2,2,misalign_-30,99999
E39923,11,2,4,misalign_30,99999
E39923,11,2,4,misalign_20,13
E39923,11,2,4,misalign_10,39
E39923,11,2,4,misalign_0,58
E39923,11,2,4,misalign_-10,7
E39923,11,2,4,misalign_-20,99999
E39923,11,2,4,misalign_-30,99999
E43313,25,2,2,misalign_30,36
E43313,25,2,2,misalign_20,45
E43313,25,2,2,misalign_10,16
E43313,25,2,2,misalign_0,4
E43313,25,2,2,misalign_-10,99999
E43313,25,2,2,misalign_-20,99999
E43313,25,2,2,misalign_-30,99999
E33462,6,4,3,misalign_30,99999
E33462,6,4,3,misalign_20,99999
E33462,6,4,3,misalign_10,70
E33462,6,4,3,misalign_0,15
E33462,6,4,3,misalign_-10,58
E33462,6,4,3,misalign_-20,99999
E33462,6,4,3,misalign_-30,99999
E33462,9,5,4,misalign_30,99999
E33462,9,5,4,misalign_20,99999
E33462,9,5,4,misalign_10,15
E33462,9,5,4,misalign_0,4
E33462,9,5,4,misalign_-10,99999
E33462,9,5,4,misalign_-20,99999
E33462,9,5,4,misalign_-30,99999
E39923,18,4,1,misalign_30,99999
E39923,18,4,1,misalign_20,18
E39923,18,4,1,misalign_10,87
E39923,18,4,1,misalign_0,48
E39923,18,4,1,misalign_-10,6
E39923,18,4,1,misalign_-20,55
E39923,18,4,1,misalign_-30,99999
E33462,17,2,4,misalign_30,99999
E33462,17,2,4,misalign_20,99999
E33462,17,2,4,misalign_10,99999
E33462,17,2,4,misalign_0,89
E33462,17,2,4,misalign_-10,72
E33462,17,2,4,misalign_-20,89
E33462,17,2,4,misalign_-30,99999
E33462,2,5,4,misalign_30,99999
E33462,2,5,4,misalign_20,99999
E33462,2,5,4,misalign_10,26
E33462,2,5,4,misalign_0,28
E33462,2,5,4,misalign_-10,55
E33462,2,5,4,misalign_-20,99999
E33462,2,5,4,misalign_-30,99999
E64217,10,4,1,misalign_30,99999
E64217,10,4,1,misalign_20,99999
E64217,10,4,1,misalign_10,99999
E64217,10,4,1,misalign_0,17
E64217,10,4,1,misalign_-10,98
E64217,10,4,1,misalign_-20,8
E64217,10,4,1,misalign_-30,99999
E39923,7,2,2,misalign_30,99999
E39923,7,2,2,misalign_20,50
E39923,7,2,2,misalign_10,93
E39923,7,2,2,misalign_0,72
E39923,7,2,2,misalign_-10,99999
E39923,7,2,2,misalign_-20,99999
E39923,7,2,2,misalign_-30,99999
E64217,1,4,1,misalign_30,99999
E64217,1,4,1,misalign_20,99999
E64217,1,4,1,misalign_10,74
E64217,1,4,1,misalign_0,25
E64217,1,4,1,misalign_-10,51
E64217,1,4,1,misalign_-20,99999
E64217,1,4,1,misalign_-30,99999
E43313,1,2,2,misalign_30,99999
E43313,1,2,2,misalign_20,99999
E43313,1,2,2,misalign_10,71
E43313,1,2,2,misalign_0,6
E43313,1,2,2,misalign_-10,70
E43313,1,2,2,misalign_-20,99999
E43313,1,2,2,misalign_-30,99999
E33462,3,2,4,misalign_30,99999
E33462,3,2,4,misalign_20,81
E33462,3,2,4,misalign_10,73
E33462,3,2,4,misalign_0,97
E33462,3,2,4,misalign_-10,99999
E33462,3,2,4,misalign_-20,99999
E33462,3,2,4,misalign_-30,99999
E43313,3,5,4,misalign_30,99999
E43313,3,5,4,misalign_20,99999
E43313,3,5,4,misalign_10,99999
E43313,3,5,4,misalign_0,94
E43313,3,5,4,misalign_-10,15
E43313,3,5,4,misalign_-20,24
E43313,3,5,4,misalign_-30,52
E33462,5,5,4,misalign_30,99999
E33462,5,5,4,misalign_20,99999
E33462,5,5,4,misalign_10,99999
E33462,5,5,4,misalign_0,9
E33462,5,5,4,misalign_-10,99999
E33462,5,5,4,misalign_-20,99999
E33462,5,5,4,misalign_-30,99999
E64217,18,5,4,misalign_30,99999
E64217,18,5,4,misalign_20,99999
E64217,18,5,4,misalign_10,23
E64217,18,5,4,misalign_0,84
E64217,18,5,4,misalign_-10,15
E64217,18,5,4,misalign_-20,99999
E64217,18,5,4,misalign_-30,99999
E43313,17,2,4,misalign_30,99999
E43313,17,2,4,misalign_20,89
E43313,17,2,4,misalign_10,58
E43313,17,2,4,misalign_0,5
E43313,17,2,4,misalign_-10,99999
E43313,17,2,4,misalign_-20,99999
E43313,17,2,4,misalign_-30,99999
E39923,23,4,3,misalign_30,99999
E39923,23,4,3,misalign_20,99999
E39923,23,4,3,misalign_10,43
E39923,23,4,3,misalign_0,14
E39923,23,4,3,misalign_-10,18
E39923,23,4,3,misalign_-20,99999
E39923,23,4,3,misalign_-30,99999
E39923,16,1,3,misalign_30,99999
E39923,16,1,3,misalign_20,99999
E39923,16,1,3,misalign_10,95
E39923,16,1,3,misalign_0,76
E39923,16,1,3,misalign_-10,67
E39923,16,1,3,misalign_-20,99999
E39923,16,1,3,misalign_-30,99999
E64217,6,4,3,misalign_30,99999
E64217,6,4,3,misalign_20,99999
E64217,6,4,3,misalign_10,99999
E64217,6,4,3,misalign_0,84
E64217,6,4,3,misalign_-10,39
E64217,6,4,3,misalign_-20,96
E64217,6,4,3,misalign_-30,99999
E33462,9,2,4,misalign_30,99999
E33462,9,2,4,misalign_20,99999
E33462,9,2,4,misalign_10,29
E33462,9,2,4,misalign_0,68
E33462,9,2,4,misalign_-10,38
E33462,9,2,4,misalign_-20,99999
E33462,9,2,4,misalign_-30,99999
E43313,10,4,1,misalign_30,99999
E43313,10,4,1,misalign_20,99999
E43313,10,4,1,misalign_10,42
E43313,10,4,1,misalign_0,43
E43313,10,4,1,misalign_-10,44
E43313,10,4,1,misalign_-20,99999
E43313,10,4,1,misalign_-30,99999
E43313,10,2,2,misalign_30,99999
E43313,10,2,2,misalign_20,99999
E43313,10,2,2,misalign_10,99999
E43313,10,2,2,misalign_0,26
E43313,10,2,2,misalign_-10,7
E43313,10,2,2,misalign_-20,57
E43313,10,2,2,misalign_-30,99999
E43313,10,7,2,misalign_30,99999
E43313,10,7,2,misalign_20,99999
E43313,10,7,2,misalign_10,99999
E43313,10,7,2,misalign_0,88
E43313,10,7,2,misalign_-10,59
E43313,10,7,2,misalign_-20,85
E43313,10,7,2,misalign_-30,99999
E43313,10,1,3,misalign_30,99999
E43313,10,1,3,misalign_20,99999
E43313,10,1,3,misalign_10,67
E43313,10,1,3,misalign_0,70
E43313,10,1,3,misalign_-10,28
E43313,10,1,3,misalign_-20,99999
E43313,10,1,3,misalign_-30,99999
E43313,10,4,3,misalign_30,99999
E43313,10,4,3,misalign_20,99999
E43313,10,4,3,misalign_10,97
E43313,10,4,3,misalign_0,84
E43313,10,4,3,misalign_-10,37
E43313,10,4,3,misalign_-20,99999
E43313,10,4,3,misalign_-30,99999
E43313,10,6,3,misalign_30,99999
E43313,10,6,3,misalign_20,99999
E43313,10,6,3,misalign_10,27
E43313,10,6,3,misalign_0,4
E43313,10,6,3,misalign_-10,74
E43313,10,6,3,misalign_-20,99999
E43313,10,6,3,misalign_-30,99999
E43313,10,2,4,misalign_30,99999
E43313,10,2,4,misalign_20,99999
E43313,10,2,4,misalign_10,99999
E43313,10,2,4,misalign_0,35
E43313,10,2,4,misalign_-10,22
E43313,10,2,4,misalign_-20,91
E43313,10,2,4,misalign_-30,99999
E43313,10,5,4,misalign_30,99999
E43313,10,5,4,misalign_20,28
E43313,10,5,4,misalign_10,36
E43313,10,5,4,misalign_0,98
E43313,10,5,4,misalign_-10,50
E43313,10,5,4,misalign_-20,41
E43313,10,5,4,misalign_-30,99999
E43313,11,4,1,misalign_30,99999
E43313,11,4,1,misalign_20,99999
E43313,11,4,1,misalign_10,99999
E43313,11,4,1,misalign_0,16
E43313,11,4,1,misalign_-10,3
E43313,11,4,1,misalign_-20,70
E43313,11,4,1,misalign_-30,99999
E43313,11,2,2,misalign_30,99999
E43313,11,2,2,misalign_20,13
E43313,11,2,2,misalign_10,85
E43313,11,2,2,misalign_0,71
E43313,11,2,2,misalign_-10,45
E43313,11,2,2,misalign_-20,79
E43313,11,2,2,misalign_-30,99999
E43313,11,7,2,misalign_30,99999
E43313,11,7,2,misalign_20,99999
E43313,11,7,2,misalign_10,42
E43313,11,7,2,misalign_0,11
E43313,11,7,2,misalign_-10,55
E43313,11,7,2,misalign_-20,99999
E43313,11,7,2,misalign_-30,99999
E43313,11,1,3,misalign_30,99999
E43313,11,1,3,misalign_20,99999
E43313,11,1,3,misalign_10,73
E43313,11,1,3,misalign_0,40
E43313,11,1,3,misalign_-10,34
E43313,11,1,3,misalign_-20,90
E43313,11,1,3,misalign_-30,99999
E43313,11,4,3,misalign_30,99999
E43313,11,4,3,misalign_20,51
E43313,11,4,3,misalign_10,57
E43313,11,4,3,misalign_0,59
E43313,11,4,3,misalign_-10,42
E43313,11,4,3,misalign_-20,99999
E43313,11,4,3,misalign_-30,99999
E43313,11,6,3,misalign_30,99999
E43313,11,6,3,misalign_20,66
E43313,11,6,3,misalign_10,19
E43313,11,6,3,misalign_0,57
E43313,11,6,3,misalign_-10,22
E43313,11,6,3,misalign_-20,28
E43313,11,6,3,misalign_-30,99999
E43313,11,2,4,misalign_30,99999
E43313,11,2,4,misalign_20,99999
E43313,11,2,4,misalign_10,35
E43313,11,2,4,misalign_0,13
E43313,11,2,4,misalign_-10,89
E43313,11,2,4,misalign_-20,97
E43313,11,2,4,misalign_-30,7
E43313,11,5,4,misalign_30,99999
E43313,11,5,4,misalign_20,99999
E43313,11,5,4,misalign_10,56
E43313,11,5,4,misalign_0,64
E43313,11,5,4,misalign_-10,52
E43313,11,5,4,misalign_-20,99999
E43313,11,5,4,misalign_-30,99999
E43313,12,4,1,misalign_30,99999
E43313,12,4,1,misalign_20,95
E43313,12,4,1,misalign_10,67
E43313,12,4,1,misalign_0,53
E43313,12,4,1,misalign_-10,99999
E43313,12,4,1,misalign_-20,99999
E43313,12,4,1,misalign_-30,99999
E43313,12,2,2,misalign_30,99999
E43313,12,2,2,misalign_20,99999
E43313,12,2,2,misalign_10,99999
E43313,12,2,2,misalign_0,49
E43313,12,2,2,misalign_-10,89
E43313,12,2,2,misalign_-20,99999
E43313,12,2,2,misalign_-30,99999
E43313,12,7,2,misalign_30,99999
E43313,12,7,2,misalign_20,6
E43313,12,7,2,misalign_10,63
E43313,12,7,2,misalign_0,87
E43313,12,7,2,misalign_-10,30
E43313,12,7,2,misalign_-20,29
E43313,12,7,2,misalign_-30,99999
E43313,12,1,3,misalign_30,99999
E43313,12,1,3,misalign_20,99999
E43313,12,1,3,misalign_10,83
E43313,12,1,3,misalign_0,2
E43313,12,1,3,misalign_-10,48
E43313,12,1,3,misalign_-20,99999
E43313,12,1,3,misalign_-30,99999
E43313,12,4,3,misalign_30,99999
E43313,12,4,3,misalign_20,94
E43313,12,4,3,misalign_10,26
E43313,12,4,3,misalign_0,29
E43313,12,4,3,misalign_-10,99999
E43313,12,4,3,misalign_-20,99999
E43313,12,4,3,misalign_-30,99999
E43313,12,6,3,misalign_30,99999
E43313,12,6,3,misalign_20,84
E43313,12,6,3,misalign_10,21
E43313,12,6,3,misalign_0,9
E43313,12,6,3,misalign_-10,99999
E43313,12,6,3,misalign_-20,99999
E43313,12,6,3,misalign_-30,99999
E43313,12,2,4,misalign_30,99999
E43313,12,2,4,misalign_20,99999
E43313,12,2,4,misalign_10,99999
E43313,12,2,4,misalign_0,52
E43313,12,2,4,misalign_-10,8
E43313,12,2,4,misalign_-20,57
E43313,12,2,4,misalign_-30,99999
E43313,12,5,4,misalign_30,99999
E43313,12,5,4,misalign_20,99999
E43313,12,5,4,misalign_10,68
E43313,12,5,4,misalign_0,69
E43313,12,5,4,misalign_-10,55
E43313,12,5,4,misalign_-20,99999
E43313,12,5,4,misalign_-30,99999
E43313,13,4,1,misalign_30,99999
E43313,13,4,1,misalign_20,99999
E43313,13,4,1,misalign_10,99999
E43313,13,4,1,misalign_0,99999
E43313,13,4,1,misalign_-10,93
E43313,13,4,1,misalign_-20,57
E43313,13,4,1,misalign_-30,14
E43313,13,2,2,misalign_30,99999
E43313,13,2,2,misalign_20,99999
E43313,13,2,2,misalign_10,97
E43313,13,2,2,misalign_0,31
E43313,13,2,2,misalign_-10,65
E43313,13,2,2,misalign_-20,99999
E43313,13,2,2,misalign_-30,99999
E43313,13,7,2,misalign_30,99999
E43313,13,7,2,misalign_20,99999
E43313,13,7,2,misalign_10,38
E43313,13,7,2,misalign_0,4
E43313,13,7,2,misalign_-10,45
E43313,13,7,2,misalign_-20,99999
E43313,13,7,2,misalign_-30,99999
E43313,13,1,3,misalign_30,99999
E43313,13,1,3,misalign_20,76
E43313,13,1,3,misalign_10,49
E43313,13,1,3,misalign_0,95
E43313,13,1,3,misalign_-10,99999
E43313,13,1,3,misalign_-20,99999
E43313,13,1,3,misalign_-30,99999
E43313,13,4,3,misalign_30,99999
E43313,13,4,3,misalign_20,99999
E43313,13,4,3,misalign_10,88
E43313,13,4,3,misalign_0,56
E43313,13,4,3,misalign_-10,68
E43313,13,4,3,misalign_-20,99999
E43313,13,4,3,misalign_-30,99999
E43313,13,6,3,misalign_30,99999
E43313,13,6,3,misalign_20,99999
E43313,13,6,3,misalign_10,13
E43313,13,6,3,misalign_0,53
E43313,13,6,3,misalign_-10,22
E43313,13,6,3,misalign_-20,99999
E43313,13,6,3,misalign_-30,99999
E43313,13,2,4,misalign_30,99999
E43313,13,2,4,misalign_20,40
E43313,13,2,4,misalign_10,69
E43313,13,2,4,misalign_0,80
E43313,13,2,4,misalign_-10,99999
E43313,13,2,4,misalign_-20,99999
E43313,13,2,4,misalign_-30,99999
E43313,13,5,4,misalign_30,99999
E43313,13,5,4,misalign_20,23
E43313,13,5,4,misalign_10,42
E43313,13,5,4,misalign_0,91
E43313,13,5,4,misalign_-10,99999
E43313,13,5,4,misalign_-20,99999
E43313,13,5,4,misalign_-30,99999
E43313,14,4,1,misalign_30,99999
E43313,14,4,1,misalign_20,99999
E43313,14,4,1,misalign_10,39
E43313,14,4,1,misalign_0,55
E43313,14,4,1,misalign_-10,71
E43313,14,4,1,misalign_-20,99999
E43313,14,4,1,misalign_-30,99999
E43313,14,2,2,misalign_30,99999
E43313,14,2,2,misalign_20,99999
E43313,14,2,2,misalign_10,37
E43313,14,2,2,misalign_0,78
E43313,14,2,2,misalign_-10,71
E43313,14,2,2,misalign_-20,43
E43313,14,2,2,misalign_-30,99999
E43313,14,7,2,misalign_30,99999
E43313,14,7,2,misalign_20,99999
E43313,14,7,2,misalign_10,82
E43313,14,7,2,misalign_0,8
E43313,14,7,2,misalign_-10,71
E43313,14,7,2,misalign_-20,2
E43313,14,7,2,misalign_-30,99999
E43313,14,1,3,misalign_30,99999
E43313,14,1,3,misalign_20,24
E43313,14,1,3,misalign_10,59
E43313,14,1,3,misalign_0,91
E43313,14,1,3,misalign_-10,99999
E43313,14,1,3,misalign_-20,99999
E43313,14,1,3,misalign_-30,99999
E43313,14,4,3,misalign_30,99999
E43313,14,4,3,misalign_20,75
E43313,14,4,3,misalign_10,39
E43313,14,4,3,misalign_0,44
E43313,14,4,3,misalign_-10,3
E43313,14,4,3,misalign_-20,23
E43313,14,4,3,misalign_-30,99999
E43313,14,6,3,misalign_30,99999
E43313,14,6,3,misalign_20,99999
E43313,14,6,3,misalign_10,30
E43313,14,6,3,misalign_0,89
E43313,14,6,3,misalign_-10,49
E43313,14,6,3,misalign_-20,38
E43313,14,6,3,misalign_-30,99999
E43313,14,2,4,misalign_30,99999
E43313,14,2,4,misalign_20,99999
E43313,14,2,4,misalign_10,60
E43313,14,2,4,misalign_0,55
E43313,14,2,4,misalign_-10,47
E43313,14,2,4,misalign_-20,99999
E43313,14,2,4,misalign_-30,99999
E43313,14,5,4,misalign_30,99999
E43313,14,5,4,misalign_20,99999
E43313,14,5,4,misalign_10,21
E43313,14,5,4,misalign_0,38
E43313,14,5,4,misalign_-10,54
E43313,14,5,4,misalign_-20,99999
E43313,14,5,4,misalign_-30,99999
